session_id,logged,gender,age,page_view_time,session_duration_minutes,page_scroll_depth,frustration_count,browser,operating_system,referal_source,date,state,city,contacted
59f0aad1-89c5-11ef-85f4-6045cb84ea6c,1,F,16,34,70,61,0,FireFox,Windows,Social media,2024-10-11 04:49:06.229191,Rio de Janeiro,Niteroi,0
5b3022d1-89c5-11ef-96b0-6045cb84ea6c,1,M,17,21,42,88,0,FireFox,Windows,Search engine,2024-10-14 09:42:06.321864,Minas Gerais,Ouro Preto,0
59df12b2-89c5-11ef-99ea-6045cb84ea6c,0,F,20,52,14,73,1,Chrome,Windows,Social media,2024-10-11 07:03:22.112888,Rio de Janeiro,Petropolis,0
5ad04013-89c5-11ef-aa44-6045cb84ea6c,1,M,27,20,72,41,0,FireFox,Windows,Social media,2024-10-11 06:15:51.693467,Rio de Janeiro,Rio de Janeiro,0
5996af4f-89c5-11ef-acd7-6045cb84ea6c,0,F,30,21,42,50,0,Edge,macOS,Social media,2024-10-13 05:48:53.639482,Rio de Janeiro,Niteroi,0
5ac17357-89c5-11ef-b3a9-6045cb84ea6c,1,M,32,53,46,47,12,Edge,Windows,Social media,2024-10-11 09:58:40.596475,Minas Gerais,Belo Horizonte,0
5baebd31-89c5-11ef-9079-6045cb84ea6c,0,M,24,21,20,18,0,FireFox,Android,Social media,2024-10-08 09:04:13.151569,Rio de Janeiro,Niteroi,1
5a22bd54-89c5-11ef-83c5-6045cb84ea6c,1,F,21,15,29,17,0,FireFox,Android,Social media,2024-10-11 06:38:31.556347,Sao Paulo,Santos,1
59c22e10-89c5-11ef-8f7b-6045cb84ea6c,1,F,34,28,65,56,0,Chrome,Windows,Search engine,2024-10-11 04:20:32.923534,Rio de Janeiro,Rio de Janeiro,0
59e4c184-89c5-11ef-ab83-6045cb84ea6c,1,F,33,48,44,51,1,Edge,Windows,Social media,2024-10-10 06:00:57.150131,Sao Paulo,Sao Paulo,0
5b6fecba-89c5-11ef-ad5b-6045cb84ea6c,1,M,24,20,12,40,0,Chrome,Android,Social media,2024-10-14 01:49:06.739909,Sao Paulo,Campinas,1
5a74231f-89c5-11ef-816a-6045cb84ea6c,1,F,31,1832,69,72,0,Chrome,Windows,Social media,2024-10-10 21:45:02.090794,Sao Paulo,Santos,0
5adb60bc-89c5-11ef-b95c-6045cb84ea6c,1,M,27,17,41,38,18,FireFox,Android,Social media,2024-10-12 06:36:33.766393,Rio de Janeiro,Niteroi,0
5a9a4f47-89c5-11ef-8a79-6045cb84ea6c,1,M,31,20,38,72,0,Edge,Windows,Social media,2024-10-11 05:52:34.339962,Sao Paulo,Santos,0
5960b62c-89c5-11ef-8d8f-6045cb84ea6c,0,F,17,19,20,53,0,Edge,Windows,Direct,2024-10-11 08:41:41.284766,Sao Paulo,Campinas,1
5af82831-89c5-11ef-a334-6045cb84ea6c,0,M,25,59,76,34,0,Edge,Windows,Social media,2024-10-11 08:53:13.955000,Sao Paulo,Santos,0
5b953bad-89c5-11ef-a2c7-6045cb84ea6c,0,M,22,29,10,48,5,Chrome,Windows,Search engine,2024-10-14 06:36:43.984414,Rio de Janeiro,Niteroi,0
5b0e9798-89c5-11ef-ad98-6045cb84ea6c,0,M,30,30,54,65,0,Edge,Android,Social media,2024-10-11 06:31:13.102031,Sao Paulo,Campinas,0
5963fdf5-89c5-11ef-89eb-6045cb84ea6c,0,F,19,21,84,33,0,Chrome,Windows,Social media,2024-10-14 05:35:03.306264,Sao Paulo,Campinas,0
59bc2094-89c5-11ef-9b2f-6045cb84ea6c,1,F,22,42,24,15,5,FireFox,Windows,Social media,2024-10-10 20:48:30.883867,Sao Paulo,Sao Paulo,1
5ad94b90-89c5-11ef-913a-6045cb84ea6c,0,M,32,54,38,72,0,FireFox,Windows,Social media,2024-10-11 08:16:21.753743,Rio de Janeiro,Petropolis,0
5985b628-89c5-11ef-bc77-6045cb84ea6c,0,F,33,2,3,70,0,FireFox,macOS,Social media,2024-10-13 02:09:35.527248,Minas Gerais,Belo Horizonte,0
5a729968-89c5-11ef-b9f4-6045cb84ea6c,1,F,27,3,39,44,0,Chrome,Windows,Social media,2024-10-11 05:03:20.079716,Sao Paulo,Santos,0
5aaf22f8-89c5-11ef-bcfe-6045cb84ea6c,1,M,32,29,59,70,0,FireFox,Android,Direct,2024-10-14 10:57:05.476453,Sao Paulo,Campinas,0
593c8298-89c5-11ef-8cff-6045cb84ea6c,0,F,24,49,86,37,20,Chrome,Windows,Social media,2024-10-09 02:51:04.047515,Minas Gerais,Ouro Preto,0
596f7508-89c5-11ef-90b4-6045cb84ea6c,1,F,20,47,56,70,16,Chrome,IOS,Social media,2024-10-08 07:27:03.381402,Sao Paulo,Sao Paulo,0
5a023308-89c5-11ef-9edb-6045cb84ea6c,0,F,32,1995,42,95,0,FireFox,IOS,Social media,2024-10-09 05:02:59.343091,Rio de Janeiro,Niteroi,0
59415c64-89c5-11ef-be18-6045cb84ea6c,0,F,21,10,20,11,0,Edge,macOS,Search engine,2024-10-11 07:28:15.079305,Sao Paulo,Campinas,1
5a834f79-89c5-11ef-85f1-6045cb84ea6c,0,M,34,47,7,74,1,FireFox,Windows,Social media,2024-10-11 08:48:43.189234,Rio de Janeiro,Rio de Janeiro,0
5a86af3d-89c5-11ef-9b1b-6045cb84ea6c,1,M,27,43,12,64,7,Chrome,Windows,Search engine,2024-10-12 06:08:16.211346,Rio de Janeiro,Petropolis,0
5afd002c-89c5-11ef-ac47-6045cb84ea6c,0,M,18,16,41,21,0,Edge,macOS,Social media,2024-10-12 11:38:43.986743,Minas Gerais,Uberlandia,1
5b80192f-89c5-11ef-b589-6045cb84ea6c,1,M,18,29,49,2,0,FireFox,Windows,Social media,2024-10-12 07:00:28.845905,Sao Paulo,Campinas,1
59991126-89c5-11ef-b0c0-6045cb84ea6c,1,F,17,48,23,64,0,Edge,Windows,Social media,2024-10-11 12:11:06.654096,Sao Paulo,Sao Paulo,1
5b5f0979-89c5-11ef-a917-6045cb84ea6c,1,M,33,34,47,17,0,Chrome,macOS,Social media,2024-10-11 08:10:35.629234,Minas Gerais,Ouro Preto,0
59dc6271-89c5-11ef-9c9c-6045cb84ea6c,0,F,23,57,76,2,0,Edge,Android,Direct,2024-10-14 06:58:09.095268,Sao Paulo,Campinas,1
5b2aef76-89c5-11ef-ba56-6045cb84ea6c,0,M,23,52,63,81,0,Chrome,Windows,Search engine,2024-10-11 08:24:11.287781,Minas Gerais,Belo Horizonte,0
59eaabb4-89c5-11ef-b157-6045cb84ea6c,0,F,20,13,53,69,0,Edge,Windows,Search engine,2024-10-14 08:59:55.189894,Rio de Janeiro,Petropolis,0
5b8c11ba-89c5-11ef-b692-6045cb84ea6c,0,M,29,37,35,50,0,Edge,Windows,Social media,2024-10-14 06:40:00.925359,Sao Paulo,Campinas,0
59c430fd-89c5-11ef-a47a-6045cb84ea6c,1,F,32,9,3,45,0,Opera,Windows,Social media,2024-10-10 06:29:51.936716,Sao Paulo,Sao Paulo,0
5b9848c4-89c5-11ef-a6cd-6045cb84ea6c,1,M,21,51,86,4,0,FireFox,Windows,Social media,2024-10-11 05:59:25.004409,Rio de Janeiro,Petropolis,1
5a9a7658-89c5-11ef-9a90-6045cb84ea6c,0,M,16,6,56,20,0,Edge,Android,Social media,2024-10-11 15:58:17.340962,Rio de Janeiro,Petropolis,1
5aedb9b8-89c5-11ef-b53c-6045cb84ea6c,0,M,22,4,56,26,2,Edge,Windows,Social media,2024-10-12 02:50:34.887637,Rio de Janeiro,Niteroi,1
5acc968d-89c5-11ef-ae76-6045cb84ea6c,0,M,26,49,36,56,0,Chrome,IOS,Social media,2024-10-09 06:21:21.669466,Minas Gerais,Belo Horizonte,0
595b42c7-89c5-11ef-985f-6045cb84ea6c,0,F,31,7,30,11,0,Chrome,Windows,Social media,2024-10-11 14:39:05.249043,Rio de Janeiro,Niteroi,1
5b89503e-89c5-11ef-b9e9-6045cb84ea6c,1,M,23,59,58,34,0,Edge,Windows,Social media,2024-10-13 14:04:31.907301,Sao Paulo,Santos,0
5a9a4f4a-89c5-11ef-a643-6045cb84ea6c,1,M,20,47,50,31,0,FireFox,Windows,Social media,2024-10-11 07:53:04.340962,Sao Paulo,Santos,1
5a1188c2-89c5-11ef-aa81-6045cb84ea6c,1,F,23,40,81,97,0,FireFox,Windows,Search engine,2024-10-11 09:37:50.443590,Sao Paulo,Santos,0
5add5e94-89c5-11ef-b23a-6045cb84ea6c,1,M,21,20,36,56,3,Chrome,Windows,Social media,2024-10-12 07:49:10.779445,Rio de Janeiro,Niteroi,0
5babd707-89c5-11ef-8034-6045cb84ea6c,1,M,33,2,82,93,0,Edge,Windows,Search engine,2024-10-14 06:56:20.132570,Sao Paulo,Campinas,0
5b5f3088-89c5-11ef-8b3f-6045cb84ea6c,0,M,23,24,10,97,0,Chrome,macOS,Social media,2024-10-12 05:15:35.630234,Rio de Janeiro,Niteroi,0
5a25a7e1-89c5-11ef-a5ca-6045cb84ea6c,0,F,20,35,84,24,0,Edge,Windows,Social media,2024-10-11 08:46:53.575459,Sao Paulo,Sao Paulo,1
5954bd81-89c5-11ef-8483-6045cb84ea6c,1,F,16,43,18,39,0,FireFox,Windows,Social media,2024-10-11 06:58:08.206310,Sao Paulo,Campinas,1
5ad94b8d-89c5-11ef-9c97-6045cb84ea6c,1,M,31,40,82,77,0,Edge,Windows,Social media,2024-10-11 08:04:17.752743,Minas Gerais,Belo Horizonte,0
5b8254c9-89c5-11ef-9eca-6045cb84ea6c,0,M,18,11,8,66,1,Edge,Android,Social media,2024-10-11 08:30:04.860538,Minas Gerais,Uberlandia,1
5b615c38-89c5-11ef-bd2b-6045cb84ea6c,1,M,18,42,89,90,0,Opera,Windows,Social media,2024-10-11 06:51:18.644459,Sao Paulo,Sao Paulo,0
597e303d-89c5-11ef-9efa-6045cb84ea6c,1,F,24,19,49,38,0,Chrome,Android,Social media,2024-10-11 12:21:41.477945,Minas Gerais,Belo Horizonte,0
5a3172b2-89c5-11ef-88bb-6045cb84ea6c,1,F,27,11,46,24,0,Chrome,Android,Direct,2024-10-11 09:50:24.653742,Sao Paulo,Campinas,1
5992b2ac-89c5-11ef-a037-6045cb84ea6c,0,F,17,59,9,39,0,Chrome,macOS,Search engine,2024-10-10 05:54:40.612356,Minas Gerais,Belo Horizonte,1
5bb36d3a-89c5-11ef-ab54-6045cb84ea6c,0,M,27,14,2,92,0,FireFox,Windows,Social media,2024-10-11 05:44:03.182290,Rio de Janeiro,Rio de Janeiro,0
59c05952-89c5-11ef-9a21-6045cb84ea6c,0,F,32,34,47,47,0,FireFox,Android,Direct,2024-10-13 09:56:35.911534,Minas Gerais,Belo Horizonte,0
5ba7ef5d-89c5-11ef-85a9-6045cb84ea6c,1,M,19,57,12,68,0,Edge,Windows,Social media,2024-10-14 15:40:50.106978,Sao Paulo,Santos,0
598e96e3-89c5-11ef-a5cc-6045cb84ea6c,1,F,24,2,49,17,0,Opera,Windows,Search engine,2024-10-11 05:58:39.585430,Minas Gerais,Belo Horizonte,1
59deeba5-89c5-11ef-a5a1-6045cb84ea6c,0,F,18,20,9,82,0,Edge,Windows,Search engine,2024-10-12 14:43:39.111888,Sao Paulo,Campinas,0
5a9da129-89c5-11ef-8843-6045cb84ea6c,0,M,24,40,1,62,0,Chrome,Windows,Direct,2024-10-11 06:38:01.361719,Sao Paulo,Sao Paulo,0
5b5f3087-89c5-11ef-8867-6045cb84ea6c,1,M,20,3,8,35,10,Chrome,Android,Social media,2024-10-11 21:28:58.630234,Rio de Janeiro,Niteroi,0
5b63f9d5-89c5-11ef-915e-6045cb84ea6c,1,M,26,41,2,48,0,Edge,macOS,Social media,2024-10-11 06:54:01.661601,Sao Paulo,Campinas,1
5b3eb905-89c5-11ef-9706-6045cb84ea6c,1,M,17,21,26,7,0,FireFox,macOS,Social media,2024-10-08 22:35:06.417459,Rio de Janeiro,Petropolis,1
5974b09f-89c5-11ef-a8a6-6045cb84ea6c,1,F,34,25,24,53,0,FireFox,macOS,Social media,2024-10-12 05:32:43.416695,Sao Paulo,Santos,0
5a20f22b-89c5-11ef-866a-6045cb84ea6c,1,F,24,15,13,98,0,Chrome,Android,Social media,2024-10-13 08:20:41.544593,Sao Paulo,Campinas,0
59695119-89c5-11ef-88dc-6045cb84ea6c,1,F,26,30,17,25,0,Opera,Windows,Social media,2024-10-11 19:26:30.341160,Sao Paulo,Santos,1
5a476c2b-89c5-11ef-89d9-6045cb84ea6c,1,F,33,44,75,60,0,Edge,Windows,Social media,2024-10-11 05:59:40.796753,Rio de Janeiro,Niteroi,0
5b81ddec-89c5-11ef-8e69-6045cb84ea6c,1,M,29,22,87,63,0,FireFox,Android,Search engine,2024-10-09 11:24:34.857495,Minas Gerais,Ouro Preto,0
5a2b5464-89c5-11ef-ac98-6045cb84ea6c,0,F,16,42,84,2,0,Chrome,Windows,Social media,2024-10-13 07:01:32.612643,Sao Paulo,Campinas,1
59d36e50-89c5-11ef-8f7a-6045cb84ea6c,1,F,29,52,37,29,0,Edge,Windows,Search engine,2024-10-08 01:39:46.037591,Sao Paulo,Campinas,0
5abe7b0f-89c5-11ef-b9d0-6045cb84ea6c,0,M,19,22,62,53,0,FireFox,Windows,Social media,2024-10-12 03:33:51.577012,Rio de Janeiro,Petropolis,0
5964ea54-89c5-11ef-8368-6045cb84ea6c,0,F,33,38,31,23,15,Chrome,IOS,Social media,2024-10-11 07:42:28.312315,Rio de Janeiro,Niteroi,0
59b15a5f-89c5-11ef-a5a0-6045cb84ea6c,0,F,22,6,31,84,0,Chrome,Windows,Search engine,2024-10-11 05:46:04.813257,Minas Gerais,Belo Horizonte,0
5a3a45fe-89c5-11ef-b00d-6045cb84ea6c,1,F,23,23,16,83,0,FireFox,Windows,Social media,2024-10-13 08:42:24.711578,Rio de Janeiro,Rio de Janeiro,0
59d7ccad-89c5-11ef-a69b-6045cb84ea6c,1,F,16,9,23,20,0,Edge,Android,Social media,2024-10-11 05:37:34.065220,Sao Paulo,Campinas,1
5a634a96-89c5-11ef-a91d-6045cb84ea6c,1,F,24,56,44,92,0,Edge,Android,Social media,2024-10-11 13:00:20.979393,Sao Paulo,Santos,0
5b5cbc32-89c5-11ef-b067-6045cb84ea6c,0,M,32,26,16,71,0,FireFox,Windows,Search engine,2024-10-11 16:19:41.614149,Sao Paulo,Campinas,0
5b7581c4-89c5-11ef-b662-6045cb84ea6c,0,M,27,9,47,22,3,FireFox,IOS,Social media,2024-10-12 20:15:25.776493,Rio de Janeiro,Niteroi,0
5b38bc05-89c5-11ef-bcb3-6045cb84ea6c,0,M,26,45,70,41,0,Chrome,Windows,Social media,2024-10-11 08:31:06.379219,Sao Paulo,Campinas,0
5ba854a2-89c5-11ef-b282-6045cb84ea6c,1,M,22,9,4,69,0,Edge,Windows,Social media,2024-10-12 00:48:07.109571,Sao Paulo,Santos,0
5a7c0849-89c5-11ef-8d6b-6045cb84ea6c,0,M,33,44,63,4,0,Chrome,Android,Social media,2024-10-09 09:24:08.141536,Rio de Janeiro,Niteroi,1
5ab583fc-89c5-11ef-a4d6-6045cb84ea6c,1,M,33,0,80,4,0,Edge,Windows,Social media,2024-10-11 05:02:54.519256,Rio de Janeiro,Niteroi,0
5a78f60f-89c5-11ef-a140-6045cb84ea6c,1,M,32,42,55,97,0,FireFox,Windows,Social media,2024-10-10 13:23:34.121409,Rio de Janeiro,Rio de Janeiro,0
5ac8fad9-89c5-11ef-a9ad-6045cb84ea6c,0,M,19,418,70,35,0,Edge,macOS,Social media,2024-10-13 13:18:02.645819,Sao Paulo,Campinas,1
59dd25c4-89c5-11ef-8c2f-6045cb84ea6c,1,F,23,58,38,27,0,Edge,Windows,Social media,2024-10-14 05:48:55.100269,Minas Gerais,Ouro Preto,1
59f03593-89c5-11ef-9dcf-6045cb84ea6c,1,F,27,42,2,59,0,Edge,Android,Social media,2024-10-11 11:22:50.226193,Sao Paulo,Santos,0
5ba704fd-89c5-11ef-ab07-6045cb84ea6c,1,M,21,36,38,69,0,FireFox,Windows,Direct,2024-10-13 07:47:32.100978,Sao Paulo,Santos,0
5b769543-89c5-11ef-8a7f-6045cb84ea6c,1,M,16,176,58,7,0,Edge,Windows,Search engine,2024-10-11 06:24:05.784546,Minas Gerais,Ouro Preto,1
599d8585-89c5-11ef-a7ae-6045cb84ea6c,0,F,28,22,65,87,3,FireFox,Windows,Search engine,2024-10-10 06:57:25.683290,Rio de Janeiro,Petropolis,0
5a1b23f7-89c5-11ef-a1a3-6045cb84ea6c,0,F,23,56,82,23,0,Edge,Windows,Social media,2024-10-13 07:10:16.506546,Minas Gerais,Belo Horizonte,0
5a9c17be-89c5-11ef-9cdd-6045cb84ea6c,0,M,16,53,84,34,0,Chrome,Windows,Social media,2024-10-08 06:42:56.351647,Sao Paulo,Sao Paulo,1
5ad5c45a-89c5-11ef-a05c-6045cb84ea6c,1,M,31,24,88,67,0,Edge,Windows,Search engine,2024-10-13 08:06:05.729621,Sao Paulo,Sao Paulo,0
5b65ce89-89c5-11ef-beab-6045cb84ea6c,0,M,31,19,16,49,0,Chrome,Windows,Social media,2024-10-11 08:06:18.673600,Minas Gerais,Uberlandia,0
5a186286-89c5-11ef-b618-6045cb84ea6c,1,F,32,46,33,94,0,Edge,Windows,Social media,2024-10-11 05:44:00.488486,Rio de Janeiro,Petropolis,0
5989c631-89c5-11ef-855c-6045cb84ea6c,0,F,22,16,45,74,0,Chrome,Windows,Social media,2024-10-11 12:25:02.554873,Sao Paulo,Santos,0
5b7a9509-89c5-11ef-aabb-6045cb84ea6c,0,M,30,50,69,20,0,Chrome,IOS,Search engine,2024-10-08 07:25:06.809754,Sao Paulo,Santos,0
59cfe46c-89c5-11ef-a0a9-6045cb84ea6c,0,F,24,1593,38,28,0,Edge,Windows,Social media,2024-10-11 11:14:11.013399,Rio de Janeiro,Rio de Janeiro,1
5b23198a-89c5-11ef-9879-6045cb84ea6c,0,M,21,37,86,38,0,Edge,Android,Social media,2024-10-13 07:14:57.236429,Rio de Janeiro,Niteroi,0
59b55a0d-89c5-11ef-a625-6045cb84ea6c,1,F,32,59,24,57,1,FireFox,Android,Search engine,2024-10-08 11:51:04.839463,Rio de Janeiro,Niteroi,0
5b2192d8-89c5-11ef-8cfb-6045cb84ea6c,1,M,28,59,34,46,0,Chrome,Windows,Social media,2024-10-11 14:32:50.226428,Sao Paulo,Santos,0
5baaecbc-89c5-11ef-a4fb-6045cb84ea6c,0,M,25,10,57,32,0,Chrome,Windows,Social media,2024-10-10 10:33:37.127570,Rio de Janeiro,Niteroi,0
5a3199d1-89c5-11ef-b8bc-6045cb84ea6c,1,F,28,1904,50,82,0,FireFox,IOS,Social media,2024-10-12 23:18:25.653742,Sao Paulo,Santos,0
5a158374-89c5-11ef-aa3f-6045cb84ea6c,1,F,32,25,78,33,0,Chrome,Windows,Social media,2024-10-11 05:27:22.469669,Rio de Janeiro,Rio de Janeiro,0
5b124730-89c5-11ef-a645-6045cb84ea6c,1,M,30,55,76,2,0,Edge,IOS,Social media,2024-10-09 02:32:21.126187,Minas Gerais,Ouro Preto,1
5b7ce28e-89c5-11ef-9cea-6045cb84ea6c,0,M,20,36,80,78,0,Chrome,Windows,Social media,2024-10-11 10:15:46.824846,Minas Gerais,Belo Horizonte,0
5b59f8e1-89c5-11ef-88ef-6045cb84ea6c,1,M,23,5,53,36,0,FireFox,Android,Social media,2024-10-11 07:23:54.596041,Sao Paulo,Sao Paulo,0
5951acc0-89c5-11ef-8dc6-6045cb84ea6c,0,F,32,58,72,78,1,Edge,Windows,Social media,2024-10-13 08:19:50.186220,Sao Paulo,Santos,0
5b6d01d7-89c5-11ef-a934-6045cb84ea6c,1,M,32,48,55,33,0,FireFox,Windows,Social media,2024-10-11 09:02:46.720789,Rio de Janeiro,Niteroi,0
5b90ccb4-89c5-11ef-8e08-6045cb84ea6c,1,M,30,41,40,13,0,Chrome,macOS,Social media,2024-10-10 07:41:18.956358,Rio de Janeiro,Rio de Janeiro,1
5a812a52-89c5-11ef-a063-6045cb84ea6c,1,M,18,54,58,56,11,Edge,Windows,Search engine,2024-10-14 07:20:54.175176,Sao Paulo,Sao Paulo,0
5aaefbf0-89c5-11ef-873b-6045cb84ea6c,1,M,21,6,68,12,0,Chrome,Windows,Social media,2024-10-11 08:09:27.476453,Rio de Janeiro,Petropolis,1
5a95e279-89c5-11ef-9ecc-6045cb84ea6c,0,M,33,30,12,28,21,FireFox,Windows,Social media,2024-10-11 07:43:28.310962,Sao Paulo,Santos,0
5aa5509e-89c5-11ef-9cbc-6045cb84ea6c,1,M,24,59,77,25,0,Chrome,Windows,Search engine,2024-10-10 22:02:32.413088,Rio de Janeiro,Rio de Janeiro,0
5a5114d8-89c5-11ef-b080-6045cb84ea6c,1,F,26,45,63,79,0,Chrome,Windows,Search engine,2024-10-11 07:18:10.860053,Rio de Janeiro,Petropolis,0
596622d1-89c5-11ef-a54e-6045cb84ea6c,1,F,17,1,9,19,0,Chrome,IOS,Social media,2024-10-11 03:09:56.320315,Sao Paulo,Sao Paulo,1
597825c4-89c5-11ef-b2b1-6045cb84ea6c,1,F,18,50,2,72,0,Edge,IOS,Social media,2024-10-11 08:35:00.438355,Minas Gerais,Ouro Preto,1
5a564f43-89c5-11ef-b64c-6045cb84ea6c,0,F,21,28,29,19,8,Chrome,Android,Social media,2024-10-10 07:38:06.895316,Sao Paulo,Sao Paulo,1
5b4069cb-89c5-11ef-ad0b-6045cb84ea6c,0,M,22,33,41,83,13,Chrome,Windows,Search engine,2024-10-13 13:37:13.428538,Rio de Janeiro,Rio de Janeiro,0
5afc8aee-89c5-11ef-bf9b-6045cb84ea6c,0,M,33,39,37,17,21,FireFox,Windows,Social media,2024-10-14 04:46:24.983742,Sao Paulo,Campinas,0
5a3a1ef6-89c5-11ef-9a01-6045cb84ea6c,0,F,28,38,41,21,0,Edge,macOS,Social media,2024-10-11 07:04:55.709579,Sao Paulo,Santos,1
5ab90df9-89c5-11ef-9a28-6045cb84ea6c,0,M,23,59,84,46,0,Chrome,Windows,Social media,2024-10-12 08:00:40.541451,Sao Paulo,Santos,0
5ad687a8-89c5-11ef-8c12-6045cb84ea6c,0,M,23,43,74,70,0,Edge,macOS,Direct,2024-10-11 08:08:08.734688,Rio de Janeiro,Niteroi,0
5b3a1d53-89c5-11ef-b3c4-6045cb84ea6c,1,M,18,26,26,70,4,FireFox,Windows,Search engine,2024-10-12 08:06:56.387259,Rio de Janeiro,Rio de Janeiro,0
5aa577c8-89c5-11ef-a67c-6045cb84ea6c,0,M,27,55,26,84,2,Edge,Windows,Social media,2024-10-14 06:11:25.413088,Sao Paulo,Sao Paulo,0
597215b1-89c5-11ef-93a2-6045cb84ea6c,0,F,18,44,78,83,14,FireFox,Android,Search engine,2024-10-11 04:08:18.398622,Sao Paulo,Campinas,0
5968dbe9-89c5-11ef-b427-6045cb84ea6c,0,F,16,39,9,45,0,FireFox,Windows,Social media,2024-10-10 23:07:06.338160,Sao Paulo,Sao Paulo,1
5a344927-89c5-11ef-bf12-6045cb84ea6c,1,F,22,43,44,28,16,Chrome,Windows,Social media,2024-10-09 05:01:04.671338,Sao Paulo,Sao Paulo,0
595d2fbd-89c5-11ef-8c3a-6045cb84ea6c,0,F,25,25,76,41,0,Chrome,Windows,Social media,2024-10-13 07:24:01.261663,Sao Paulo,Santos,0
5aa79ebb-89c5-11ef-ac5d-6045cb84ea6c,0,M,19,52,61,30,1,Chrome,Windows,Social media,2024-10-13 03:56:26.427193,Sao Paulo,Sao Paulo,1
5b57fd09-89c5-11ef-b180-6045cb84ea6c,0,M,26,0,9,78,0,Edge,Android,Social media,2024-10-11 08:16:23.583040,Sao Paulo,Sao Paulo,0
5b6224c4-89c5-11ef-b942-6045cb84ea6c,1,M,28,38,2,0,0,Edge,Windows,Social media,2024-10-11 07:40:56.649594,Sao Paulo,Santos,1
5a91c3cd-89c5-11ef-909b-6045cb84ea6c,1,M,28,6,73,4,0,FireFox,Windows,Social media,2024-10-11 02:32:07.283962,Minas Gerais,Uberlandia,1
59699f28-89c5-11ef-a217-6045cb84ea6c,1,F,17,59,82,82,0,Chrome,Windows,Social media,2024-10-11 02:31:26.343159,Rio de Janeiro,Niteroi,0
59d7303e-89c5-11ef-bd16-6045cb84ea6c,1,F,31,50,65,44,0,FireFox,Windows,Social media,2024-10-11 05:02:12.061215,Rio de Janeiro,Rio de Janeiro,0
5b53a705-89c5-11ef-bb99-6045cb84ea6c,0,M,31,1936,35,93,0,Edge,macOS,Social media,2024-10-12 07:04:22.554624,Minas Gerais,Belo Horizonte,0
5ad439e0-89c5-11ef-80fa-6045cb84ea6c,1,M,19,9,68,2,0,Edge,Windows,Social media,2024-10-09 07:00:39.719523,Minas Gerais,Ouro Preto,1
5a3780e6-89c5-11ef-a313-6045cb84ea6c,0,F,25,49,31,45,17,FireFox,Windows,Social media,2024-10-11 07:11:34.693426,Minas Gerais,Uberlandia,0
5ba291a4-89c5-11ef-aa38-6045cb84ea6c,1,M,23,23,23,82,0,Edge,Android,Search engine,2024-10-11 08:39:11.071811,Sao Paulo,Sao Paulo,0
5acaaadc-89c5-11ef-add6-6045cb84ea6c,1,M,29,11,59,12,0,Edge,Android,Social media,2024-10-08 08:46:02.656879,Rio de Janeiro,Rio de Janeiro,1
5a5d8690-89c5-11ef-82dd-6045cb84ea6c,1,F,34,55,40,10,1,FireFox,Windows,Social media,2024-10-11 07:06:27.941607,Rio de Janeiro,Rio de Janeiro,0
5aa3798b-89c5-11ef-ae67-6045cb84ea6c,1,M,32,30,16,95,0,Chrome,Android,Social media,2024-10-10 08:17:19.400026,Sao Paulo,Santos,0
5b7c1b9b-89c5-11ef-be21-6045cb84ea6c,1,M,16,9,19,40,0,Chrome,Windows,Search engine,2024-10-11 06:27:15.819753,Minas Gerais,Belo Horizonte,1
593c3470-89c5-11ef-83dc-6045cb84ea6c,0,F,30,42,5,69,0,Chrome,Android,Social media,2024-10-12 05:01:23.045515,Sao Paulo,Campinas,0
5ac1eb5f-89c5-11ef-a58f-6045cb84ea6c,0,M,28,28,20,1,0,Edge,macOS,Social media,2024-10-11 10:17:04.599548,Sao Paulo,Campinas,1
5a7d8ee9-89c5-11ef-a7d0-6045cb84ea6c,1,M,32,23,18,54,19,Edge,Windows,Search engine,2024-10-11 10:18:25.151536,Minas Gerais,Ouro Preto,0
5a412b17-89c5-11ef-b0ff-6045cb84ea6c,0,F,23,11,84,84,0,Chrome,Windows,Social media,2024-10-08 04:45:42.755765,Sao Paulo,Santos,0
5b75a8e7-89c5-11ef-9dfa-6045cb84ea6c,1,M,19,42,70,46,0,Edge,IOS,Social media,2024-10-12 08:02:38.777495,Minas Gerais,Belo Horizonte,0
5a2493e1-89c5-11ef-a5f7-6045cb84ea6c,0,F,30,52,8,44,0,Edge,macOS,Direct,2024-10-11 05:18:06.568393,Sao Paulo,Santos,0
5954bd82-89c5-11ef-9494-6045cb84ea6c,1,F,21,20,73,73,0,FireFox,Windows,Social media,2024-10-08 06:10:47.206310,Sao Paulo,Santos,0
5a9fed61-89c5-11ef-85ac-6045cb84ea6c,0,M,32,43,84,54,0,Chrome,Windows,Social media,2024-10-12 13:29:18.376777,Sao Paulo,Sao Paulo,0
59b81f20-89c5-11ef-addb-6045cb84ea6c,1,F,31,1,79,37,0,Chrome,IOS,Social media,2024-10-14 06:06:01.858618,Rio de Janeiro,Niteroi,0
5af58df1-89c5-11ef-817f-6045cb84ea6c,0,M,20,51,54,72,3,FireFox,Windows,Search engine,2024-10-10 19:05:55.937944,Rio de Janeiro,Rio de Janeiro,0
5a3f7b54-89c5-11ef-81ce-6045cb84ea6c,0,F,17,801,82,70,20,Chrome,Windows,Social media,2024-10-11 17:53:12.744712,Sao Paulo,Santos,0
