session_id,logged,gender,age,home_page_view_time,creation_page_view_time,session_duration_minutes,home_page_frustration_count,creation_page_frustration_count,browser,operating_system,referal_source,date,state,city,has_fantasy_teams,num_sessions_last_month,creation_page_scroll_depth,created_fantasy_team
dfc87034-8a86-11ef-80fd-6045cb84ea6c,0,M,26,50,42,81,0,3,Edge,macOS,Direct,2024-10-18 15:37:11.648055,Minas Gerais,Uberlandia,0,59,72,0
dd1599ca-8a86-11ef-95dc-6045cb84ea6c,1,F,31,57,20,11,13,0,Edge,IOS,Social media,2024-10-18 04:30:32.120582,Rio de Janeiro,Rio de Janeiro,0,44,45,0
dd580e24-8a86-11ef-a108-6045cb84ea6c,0,F,24,25,54,7,0,0,Chrome,Windows,Social media,2024-10-20 05:04:11.556097,Sao Paulo,Sao Paulo,0,52,14,0
deecf5dd-8a86-11ef-97f7-6045cb84ea6c,1,M,29,16,22,51,0,0,Edge,Windows,Search engine,2024-10-17 23:04:31.209681,Rio de Janeiro,Petropolis,0,46,43,0
dec9bf41-8a86-11ef-8b29-6045cb84ea6c,0,M,24,43,41,66,1,0,Opera,IOS,Search engine,2024-10-21 02:28:58.978910,Sao Paulo,Campinas,1,29,95,0
dd5c5594-8a86-11ef-857f-6045cb84ea6c,0,F,29,8,17,6,0,0,FireFox,Windows,Social media,2024-10-20 16:48:28.584139,Rio de Janeiro,Rio de Janeiro,1,15,31,0
dea8e833-8a86-11ef-9eb7-6045cb84ea6c,1,M,23,27,41,23,0,0,Chrome,IOS,Search engine,2024-10-21 11:39:11.763689,Rio de Janeiro,Petropolis,0,36,43,0
de40614a-8a86-11ef-81c4-6045cb84ea6c,0,M,30,29,21,81,2,0,FireFox,macOS,Social media,2024-10-19 08:26:12.078659,Sao Paulo,Sao Paulo,0,35,97,0
df1c3ff2-8a86-11ef-bb1b-6045cb84ea6c,1,M,29,55,29,1,0,0,Edge,Windows,Search engine,2024-10-16 05:26:16.519601,Rio de Janeiro,Niteroi,0,22,89,0
dfc87036-8a86-11ef-ac4e-6045cb84ea6c,1,M,25,54,54,68,17,0,Edge,Windows,Social media,2024-10-18 00:12:19.648055,Rio de Janeiro,Rio de Janeiro,0,23,99,0
dd5b7e82-8a86-11ef-9be3-6045cb84ea6c,0,F,25,39,38,86,0,0,FireFox,Windows,Social media,2024-10-19 03:18:30.578636,Sao Paulo,Santos,0,28,7,0
de593049-8a86-11ef-8af8-6045cb84ea6c,0,M,24,1,9,86,0,17,FireFox,Windows,Direct,2024-10-18 06:37:44.241248,Rio de Janeiro,Rio de Janeiro,1,48,51,0
deaa5b99-8a86-11ef-82c7-6045cb84ea6c,0,M,24,16,44,50,0,0,Chrome,Windows,Search engine,2024-10-18 04:13:00.773199,Sao Paulo,Campinas,1,32,2,0
de7304d5-8a86-11ef-8b4e-6045cb84ea6c,0,M,32,31,1417,52,0,0,Chrome,Windows,Social media,2024-10-19 06:19:46.410527,Minas Gerais,Ouro Preto,1,17,96,0
defb7715-8a86-11ef-a849-6045cb84ea6c,1,M,28,19,56,62,0,0,Opera,Android,Social media,2024-10-18 02:26:58.304742,Rio de Janeiro,Petropolis,1,38,74,0
df8107d0-8a86-11ef-ac39-6045cb84ea6c,0,M,33,18,19,67,0,0,Chrome,Windows,Social media,2024-10-21 05:28:37.180074,Minas Gerais,Ouro Preto,1,55,81,0
dee35b07-8a86-11ef-9e86-6045cb84ea6c,0,M,21,34,166,47,0,0,Edge,Windows,Social media,2024-10-18 05:34:12.146737,Sao Paulo,Sao Paulo,0,4,79,0
dd21b98b-8a86-11ef-a937-6045cb84ea6c,0,F,24,28,13,60,0,0,FireFox,Android,Social media,2024-10-17 10:00:13.200036,Sao Paulo,Sao Paulo,1,50,61,0
dfbc8bfc-8a86-11ef-be22-6045cb84ea6c,0,M,25,18,23,83,0,3,Edge,Windows,Social media,2024-10-18 08:14:42.570123,Rio de Janeiro,Niteroi,1,59,99,0
de026601-8a86-11ef-8d87-6045cb84ea6c,0,M,33,28,57,36,5,0,Chrome,Windows,Social media,2024-10-16 05:26:55.672459,Minas Gerais,Ouro Preto,0,12,15,0
df3469c5-8a86-11ef-9a62-6045cb84ea6c,1,M,32,55,54,17,14,0,Chrome,Windows,Direct,2024-10-18 08:46:32.677958,Minas Gerais,Belo Horizonte,0,26,50,0
ded3de2e-8a86-11ef-a1d8-6045cb84ea6c,1,M,22,29,23,62,0,0,Chrome,Windows,Direct,2024-10-18 09:30:18.045239,Rio de Janeiro,Niteroi,0,31,35,0
df9b9782-8a86-11ef-9acb-6045cb84ea6c,0,M,27,52,23,62,0,0,Edge,Android,Search engine,2024-10-19 10:16:54.354145,Sao Paulo,Santos,0,18,91,0
df9a9865-8a86-11ef-b4a6-6045cb84ea6c,0,M,16,19,44,19,0,0,Chrome,Android,Social media,2024-10-18 06:25:45.347618,Minas Gerais,Uberlandia,0,54,17,0
de453650-8a86-11ef-bf26-6045cb84ea6c,1,M,29,55,42,31,0,0,Chrome,Windows,Search engine,2024-10-18 08:10:30.110327,Sao Paulo,Sao Paulo,1,22,38,0
de75985f-8a86-11ef-b7dc-6045cb84ea6c,0,M,25,49,4,62,0,3,FireFox,Windows,Social media,2024-10-21 06:00:37.427414,Minas Gerais,Ouro Preto,0,19,29,0
dd302988-8a86-11ef-b76e-6045cb84ea6c,1,F,24,17,2,8,0,0,FireFox,IOS,Social media,2024-10-19 05:54:07.294654,Rio de Janeiro,Niteroi,0,51,46,0
ded255d5-8a86-11ef-887e-6045cb84ea6c,0,M,34,2067,3,12,0,0,Chrome,macOS,Direct,2024-10-18 06:46:49.035195,Rio de Janeiro,Rio de Janeiro,1,3,37,0
de073b7f-8a86-11ef-aa3a-6045cb84ea6c,0,M,19,12,50,9,0,0,Edge,macOS,Social media,2024-10-18 05:37:33.704138,Rio de Janeiro,Petropolis,0,52,8,1
dd241bea-8a86-11ef-9e7a-6045cb84ea6c,0,F,27,15,53,1,0,0,Chrome,Windows,Direct,2024-10-19 04:14:39.215660,Rio de Janeiro,Niteroi,0,55,89,0
dfbe12ff-8a86-11ef-ac80-6045cb84ea6c,0,M,28,41,39,49,0,0,Edge,Android,Social media,2024-10-18 15:56:29.580134,Minas Gerais,Belo Horizonte,0,26,49,0
de6d554e-8a86-11ef-a618-6045cb84ea6c,1,M,19,56,29,87,0,0,Edge,Windows,Social media,2024-10-17 07:40:42.373267,Sao Paulo,Santos,1,45,39,0
dd806ff8-8a86-11ef-a56b-6045cb84ea6c,1,F,19,28,26,10,0,2,Edge,Windows,Social media,2024-10-19 05:58:21.820744,Sao Paulo,Sao Paulo,0,33,16,1
dd87e402-8a86-11ef-b1c3-6045cb84ea6c,1,F,31,16,46,47,0,0,Chrome,Android,Direct,2024-10-18 03:15:48.869593,Rio de Janeiro,Niteroi,0,22,83,0
dda12684-8a86-11ef-b501-6045cb84ea6c,0,M,33,54,23,6,2,0,FireFox,Windows,Social media,2024-10-18 04:05:03.035134,Sao Paulo,Sao Paulo,1,16,34,0
dfbe12fd-8a86-11ef-a56f-6045cb84ea6c,1,M,19,53,1,18,0,21,Chrome,macOS,Direct,2024-10-21 06:07:34.580134,Sao Paulo,Sao Paulo,0,31,13,0
dd8c5685-8a86-11ef-9d60-6045cb84ea6c,1,F,17,532,46,30,1,0,Edge,Android,Social media,2024-10-18 05:31:40.898736,Sao Paulo,Sao Paulo,0,6,73,0
de295494-8a86-11ef-85f0-6045cb84ea6c,1,M,33,1567,26,83,0,0,Chrome,Android,Direct,2024-10-18 14:12:39.928605,Rio de Janeiro,Niteroi,1,27,70,0
dee830bc-8a86-11ef-89df-6045cb84ea6c,1,M,23,1608,43,75,0,11,FireFox,Windows,Social media,2024-10-15 04:17:38.178424,Sao Paulo,Sao Paulo,0,47,35,0
de78a585-8a86-11ef-b76e-6045cb84ea6c,1,M,28,49,56,89,0,20,Chrome,Windows,Search engine,2024-10-18 07:43:56.447411,Rio de Janeiro,Petropolis,0,23,71,0
dd92a398-8a86-11ef-89e2-6045cb84ea6c,1,F,21,38,13,16,0,11,Chrome,Android,Social media,2024-10-18 05:23:09.940032,Minas Gerais,Ouro Preto,1,8,26,0
df1bc32b-8a86-11ef-b6d5-6045cb84ea6c,0,M,29,26,20,25,0,0,Chrome,Windows,Search engine,2024-10-20 06:42:43.516407,Sao Paulo,Santos,0,54,33,0
deea937a-8a86-11ef-ade8-6045cb84ea6c,1,M,20,27,33,7,0,18,Chrome,Windows,Search engine,2024-10-18 08:26:33.194055,Sao Paulo,Campinas,1,38,28,0
de79934e-8a86-11ef-819e-6045cb84ea6c,0,M,20,41,43,53,4,0,Chrome,Windows,Social media,2024-10-15 07:16:35.453497,Sao Paulo,Santos,1,42,35,0
de073b6f-8a86-11ef-989e-6045cb84ea6c,0,M,21,19,37,47,0,1,FireFox,macOS,Direct,2024-10-18 06:26:39.704138,Rio de Janeiro,Niteroi,0,41,87,0
dd71f01c-8a86-11ef-b53a-6045cb84ea6c,1,F,24,4,0,14,0,0,FireFox,Windows,Social media,2024-10-15 20:39:32.725722,Sao Paulo,Santos,0,38,57,0
ddc18177-8a86-11ef-91c4-6045cb84ea6c,0,M,33,930,28,33,0,0,Chrome,IOS,Search engine,2024-10-18 06:30:13.247177,Rio de Janeiro,Niteroi,1,48,85,0
dd6f8dae-8a86-11ef-bf6f-6045cb84ea6c,0,F,22,28,54,85,0,0,Edge,Windows,Direct,2024-10-18 09:51:31.710096,Rio de Janeiro,Niteroi,1,27,78,0
deea935d-8a86-11ef-a081-6045cb84ea6c,1,M,18,9,23,44,0,0,FireFox,IOS,Social media,2024-10-18 07:48:37.194055,Rio de Janeiro,Niteroi,1,30,41,0
dd9d3bdb-8a86-11ef-a9cf-6045cb84ea6c,1,M,20,35,31,72,22,0,Chrome,macOS,Social media,2024-10-18 04:09:33.009464,Sao Paulo,Campinas,0,50,62,0
dd493a2c-8a86-11ef-9a17-6045cb84ea6c,1,F,29,52,24,62,0,0,FireFox,macOS,Social media,2024-10-18 06:03:24.458922,Sao Paulo,Sao Paulo,1,49,25,0
de0e8714-8a86-11ef-926c-6045cb84ea6c,1,M,27,56,7,52,0,0,Chrome,Windows,Search engine,2024-10-20 04:19:54.751949,Minas Gerais,Belo Horizonte,1,4,47,0
df4df8c2-8a86-11ef-9974-6045cb84ea6c,0,M,27,38,33,39,0,0,Edge,Android,Social media,2024-10-21 06:19:57.845459,Rio de Janeiro,Petropolis,1,36,90,0
df36cc89-8a86-11ef-9db8-6045cb84ea6c,0,M,34,23,21,10,0,1,Edge,Windows,Social media,2024-10-18 07:37:10.693590,Rio de Janeiro,Niteroi,0,32,64,0
dd911b2c-8a86-11ef-bd01-6045cb84ea6c,1,F,26,15,21,46,0,0,FireFox,Windows,Social media,2024-10-19 10:04:13.929986,Sao Paulo,Campinas,1,34,18,0
de0e872e-8a86-11ef-aa49-6045cb84ea6c,1,M,25,0,94,15,0,0,Edge,Windows,Social media,2024-10-18 06:39:46.751949,Sao Paulo,Santos,0,25,6,1
ddcb1eef-8a86-11ef-8ae1-6045cb84ea6c,0,M,33,38,18,59,0,0,FireFox,Android,Social media,2024-10-18 04:21:32.310189,Minas Gerais,Belo Horizonte,0,11,92,0
dd28f0b5-8a86-11ef-9d11-6045cb84ea6c,0,F,27,11,22,74,7,0,Chrome,Windows,Search engine,2024-10-19 09:36:35.247323,Rio de Janeiro,Rio de Janeiro,0,4,67,0
deb742bf-8a86-11ef-8381-6045cb84ea6c,0,M,21,1276,21,43,0,0,Chrome,Android,Social media,2024-10-20 15:21:08.857759,Minas Gerais,Uberlandia,0,4,11,1
de21c7d6-8a86-11ef-97dc-6045cb84ea6c,0,M,24,20,19,7,0,0,FireFox,Windows,Social media,2024-10-18 13:07:24.878122,Rio de Janeiro,Niteroi,0,29,25,1
de21c7c0-8a86-11ef-a6cc-6045cb84ea6c,1,M,32,16,52,34,0,0,Chrome,IOS,Social media,2024-10-18 05:12:45.878122,Sao Paulo,Sao Paulo,1,35,0,0
df09f5bc-8a86-11ef-9bc2-6045cb84ea6c,0,M,29,467,43,6,0,0,FireFox,Android,Social media,2024-10-17 17:13:54.399736,Sao Paulo,Sao Paulo,0,19,83,0
deb4e04f-8a86-11ef-909c-6045cb84ea6c,1,M,16,47,40,63,0,0,Edge,Windows,Search engine,2024-10-18 04:09:18.842128,Sao Paulo,Campinas,1,5,90,0
deaa5ba8-8a86-11ef-90ff-6045cb84ea6c,0,M,32,24,57,68,0,3,Opera,Android,Search engine,2024-10-18 09:59:19.773199,Rio de Janeiro,Rio de Janeiro,0,37,35,0
ddabd0b0-8a86-11ef-aa3a-6045cb84ea6c,0,M,28,45,44,72,0,0,FireFox,Android,Social media,2024-10-18 05:53:44.105025,Minas Gerais,Uberlandia,1,49,70,0
dd8c5684-8a86-11ef-93d6-6045cb84ea6c,1,F,19,12,39,13,0,0,Edge,Windows,Social media,2024-10-20 06:35:33.898736,Rio de Janeiro,Rio de Janeiro,0,8,54,1
ddf6678d-8a86-11ef-be48-6045cb84ea6c,0,M,33,57,24,30,3,13,Edge,Windows,Social media,2024-10-18 06:44:14.593853,Sao Paulo,Campinas,0,47,95,0
dde59ca8-8a86-11ef-b15d-6045cb84ea6c,1,M,33,55,1,49,0,0,Edge,Windows,Social media,2024-10-18 06:24:21.483802,Sao Paulo,Sao Paulo,0,56,5,0
de453645-8a86-11ef-b49b-6045cb84ea6c,0,M,29,10,27,76,0,1,Chrome,Windows,Social media,2024-10-16 07:39:21.110327,Sao Paulo,Santos,1,55,68,0
de57a9af-8a86-11ef-8574-6045cb84ea6c,1,M,19,56,28,52,0,0,Chrome,Windows,Social media,2024-10-18 06:38:53.231249,Sao Paulo,Sao Paulo,1,15,38,0
dd3db49a-8a86-11ef-b4ef-6045cb84ea6c,0,F,28,30,7,73,0,0,FireFox,macOS,Social media,2024-10-15 06:46:39.383411,Rio de Janeiro,Rio de Janeiro,1,7,85,0
ddfcb9ef-8a86-11ef-9331-6045cb84ea6c,1,M,18,40,54,27,0,0,Opera,Windows,Search engine,2024-10-18 07:34:53.635287,Rio de Janeiro,Petropolis,0,35,25,0
df1a3c8a-8a86-11ef-a47f-6045cb84ea6c,1,M,28,2,1904,9,0,0,Chrome,Windows,Social media,2024-10-18 06:19:35.506407,Sao Paulo,Santos,1,9,83,0
de099df9-8a86-11ef-8b8e-6045cb84ea6c,0,M,20,52,57,31,11,2,Chrome,Windows,Social media,2024-10-18 05:35:48.719764,Rio de Janeiro,Rio de Janeiro,1,1,17,0
dd35cae5-8a86-11ef-912c-6045cb84ea6c,1,F,32,17,4,53,2,13,Edge,Android,Search engine,2024-10-21 06:57:38.331555,Sao Paulo,Santos,0,3,55,0
dd36834d-8a86-11ef-a355-6045cb84ea6c,0,F,32,20,2,80,0,0,Chrome,Windows,Direct,2024-10-20 07:22:00.336276,Sao Paulo,Campinas,1,49,15,0
df8107b9-8a86-11ef-b8ec-6045cb84ea6c,1,M,17,31,51,45,0,0,FireFox,macOS,Social media,2024-10-17 05:04:26.180074,Rio de Janeiro,Petropolis,0,5,81,0
deada8f9-8a86-11ef-a8e4-6045cb84ea6c,1,M,28,45,52,35,0,0,Chrome,macOS,Search engine,2024-10-21 04:54:18.794836,Minas Gerais,Uberlandia,1,53,94,0
de3dedd5-8a86-11ef-9931-6045cb84ea6c,1,M,33,5,46,34,11,0,Edge,IOS,Search engine,2024-10-21 06:18:20.062600,Sao Paulo,Campinas,0,33,1,0
df18b5f7-8a86-11ef-8849-6045cb84ea6c,1,M,22,27,5,2,0,18,Edge,Windows,Social media,2024-10-18 05:52:39.496408,Sao Paulo,Sao Paulo,0,20,72,0
df9b975e-8a86-11ef-8d4c-6045cb84ea6c,0,M,25,13,47,41,0,0,Chrome,Windows,Social media,2024-10-18 23:37:15.354145,Sao Paulo,Campinas,0,51,36,0
dd6f8dd4-8a86-11ef-8689-6045cb84ea6c,1,F,23,952,53,46,0,0,Chrome,IOS,Direct,2024-10-20 02:34:28.710096,Sao Paulo,Campinas,1,56,83,0
dfa0686a-8a86-11ef-8d6d-6045cb84ea6c,1,M,32,18,12,84,0,0,Edge,Android,Social media,2024-10-18 08:36:33.385712,Rio de Janeiro,Rio de Janeiro,1,14,92,0
dd568435-8a86-11ef-af99-6045cb84ea6c,0,F,20,15,39,29,6,0,Edge,Windows,Social media,2024-10-18 06:09:33.546013,Sao Paulo,Sao Paulo,1,10,15,1
df0ecac9-8a86-11ef-b518-6045cb84ea6c,0,M,25,5,1316,5,0,0,Edge,Windows,Social media,2024-10-18 02:38:03.431403,Sao Paulo,Sao Paulo,0,46,58,0
dd986655-8a86-11ef-a7b6-6045cb84ea6c,0,M,32,3,26,53,0,0,Chrome,Windows,Social media,2024-10-18 04:44:21.977785,Sao Paulo,Campinas,1,37,13,0
df113d3b-8a86-11ef-94b0-6045cb84ea6c,1,M,18,0,59,0,2,0,FireFox,Windows,Social media,2024-10-18 07:30:48.447441,Sao Paulo,Santos,0,39,72,0
de42d896-8a86-11ef-b2e7-6045cb84ea6c,1,M,17,16,17,36,0,2,Edge,Windows,Social media,2024-10-18 10:46:48.094820,Sao Paulo,Sao Paulo,0,12,46,0
dd49c49a-8a86-11ef-9fc7-6045cb84ea6c,0,F,19,15,58,2,0,0,Edge,Windows,Social media,2024-10-16 04:01:33.463473,Sao Paulo,Santos,1,9,22,1
dde59c92-8a86-11ef-a8e5-6045cb84ea6c,0,M,18,42,14,78,0,0,FireFox,Windows,Search engine,2024-10-18 05:27:31.483802,Sao Paulo,Campinas,0,8,48,0
ddbcaca2-8a86-11ef-852a-6045cb84ea6c,1,M,19,20,36,61,0,0,FireFox,IOS,Social media,2024-10-21 06:12:46.215514,Sao Paulo,Campinas,1,18,83,0
dde7e6bf-8a86-11ef-b06f-6045cb84ea6c,1,M,21,27,56,1,0,0,Edge,macOS,Search engine,2024-10-18 07:33:31.498808,Minas Gerais,Ouro Preto,1,21,5,1
df6da277-8a86-11ef-8515-6045cb84ea6c,0,M,32,18,23,84,5,19,Chrome,Windows,Direct,2024-10-18 07:27:00.052964,Sao Paulo,Sao Paulo,1,2,13,0
df89b6a8-8a86-11ef-9810-6045cb84ea6c,1,M,17,22,2,25,0,0,Edge,Windows,Social media,2024-10-21 18:38:51.236982,Sao Paulo,Campinas,1,12,2,1
de540029-8a86-11ef-8905-6045cb84ea6c,0,M,25,3,25,13,0,0,Opera,Windows,Social media,2024-10-19 07:10:17.207248,Rio de Janeiro,Rio de Janeiro,1,55,31,0
de289145-8a86-11ef-8089-6045cb84ea6c,0,M,34,12,39,4,14,0,Chrome,IOS,Search engine,2024-10-18 00:28:39.923604,Minas Gerais,Uberlandia,1,36,8,0
de4ee2a1-8a86-11ef-9f7a-6045cb84ea6c,1,M,24,8,30,62,0,0,Chrome,macOS,Social media,2024-10-18 05:08:46.173722,Rio de Janeiro,Niteroi,1,4,36,0
de7f0e04-8a86-11ef-a1b8-6045cb84ea6c,0,M,26,20,46,10,0,0,FireFox,Windows,Search engine,2024-10-18 06:30:02.489408,Sao Paulo,Santos,1,16,37,0
dd84da51-8a86-11ef-9c43-6045cb84ea6c,1,F,23,50,47,43,0,0,Chrome,macOS,Social media,2024-10-20 14:41:12.850684,Minas Gerais,Belo Horizonte,1,22,96,0
dd50c3d8-8a86-11ef-b03a-6045cb84ea6c,1,F,21,50,19,77,0,0,Chrome,Windows,Social media,2024-10-18 14:56:48.508322,Rio de Janeiro,Petropolis,1,21,39,0
ddf8c9d0-8a86-11ef-a6c8-6045cb84ea6c,1,M,19,20,24,17,0,3,Edge,Windows,Direct,2024-10-18 05:50:19.609478,Sao Paulo,Santos,0,39,92,0
dfaf0d9a-8a86-11ef-ab22-6045cb84ea6c,1,M,16,36,5,32,6,0,Edge,Windows,Search engine,2024-10-18 08:18:12.481690,Rio de Janeiro,Niteroi,0,8,58,0
dd71f01f-8a86-11ef-9b78-6045cb84ea6c,1,F,20,2352,18,78,0,9,Chrome,macOS,Social media,2024-10-16 02:14:42.725722,Sao Paulo,Santos,0,3,7,0
df454a14-8a86-11ef-b1e3-6045cb84ea6c,1,M,21,589,0,24,17,3,Edge,Android,Social media,2024-10-18 07:36:13.788554,Sao Paulo,Campinas,0,1,10,0
de1cf12d-8a86-11ef-b3cd-6045cb84ea6c,1,M,29,31,58,44,0,0,Chrome,Windows,Social media,2024-10-21 05:25:46.846416,Minas Gerais,Uberlandia,1,9,9,1
df113d49-8a86-11ef-9047-6045cb84ea6c,0,M,29,53,54,71,0,0,Chrome,Windows,Direct,2024-10-18 12:44:00.447441,Sao Paulo,Santos,0,12,15,0
de623147-8a86-11ef-a5df-6045cb84ea6c,0,M,29,4,40,5,0,0,Edge,Windows,Social media,2024-10-18 06:20:36.300254,Minas Gerais,Uberlandia,1,32,58,0
df2f9492-8a86-11ef-be44-6045cb84ea6c,1,M,22,9,55,85,0,0,Edge,Windows,Social media,2024-10-18 05:14:46.646283,Minas Gerais,Belo Horizonte,1,13,84,0
de31f178-8a86-11ef-b7cf-6045cb84ea6c,1,M,33,20,52,69,0,0,Edge,Windows,Search engine,2024-10-18 05:07:21.984049,Rio de Janeiro,Niteroi,1,56,15,0
de59cc8a-8a86-11ef-a417-6045cb84ea6c,1,M,25,53,39,37,0,1,Edge,Windows,Search engine,2024-10-18 07:10:28.245248,Sao Paulo,Campinas,1,23,73,0
dd5eb818-8a86-11ef-8d1f-6045cb84ea6c,1,F,23,1,14,2,0,2,Edge,Android,Social media,2024-10-16 06:42:47.599771,Sao Paulo,Santos,1,50,33,0
de15ba20-8a86-11ef-a404-6045cb84ea6c,1,M,22,32,49,11,9,0,FireFox,Windows,Search engine,2024-10-20 02:35:42.799131,Minas Gerais,Belo Horizonte,1,38,18,0
dee35af7-8a86-11ef-bdef-6045cb84ea6c,1,M,20,9,6,9,19,0,Chrome,Windows,Social media,2024-10-18 04:34:13.146737,Sao Paulo,Santos,1,5,30,0
df9b976e-8a86-11ef-b367-6045cb84ea6c,1,M,16,39,7,56,0,0,Edge,Windows,Social media,2024-10-19 06:19:02.354145,Rio de Janeiro,Petropolis,0,46,96,0
df003bcc-8a86-11ef-843d-6045cb84ea6c,1,M,26,56,6,79,0,0,Opera,Android,Social media,2024-10-18 04:02:57.335992,Rio de Janeiro,Rio de Janeiro,0,1,93,0
dd85d974-8a86-11ef-8c9a-6045cb84ea6c,1,F,30,47,4,40,0,0,Edge,IOS,Social media,2024-10-19 21:46:33.856216,Rio de Janeiro,Petropolis,0,59,74,0
ddf1a6e1-8a86-11ef-b7e6-6045cb84ea6c,1,M,22,5,50,45,0,0,Edge,Android,Direct,2024-10-16 06:59:22.562708,Sao Paulo,Santos,1,29,17,0
ded9b06d-8a86-11ef-b4d0-6045cb84ea6c,0,M,23,0,0,68,0,1,FireFox,Android,Social media,2024-10-17 05:07:04.083388,Sao Paulo,Santos,1,41,43,0
dd611a6c-8a86-11ef-80fa-6045cb84ea6c,1,F,29,28,6,10,0,1,Edge,macOS,Search engine,2024-10-18 08:26:43.615396,Sao Paulo,Campinas,0,14,55,0
dfb63049-8a86-11ef-b360-6045cb84ea6c,1,M,26,50,56,9,0,0,Chrome,Android,Social media,2024-10-19 09:39:24.528453,Rio de Janeiro,Rio de Janeiro,1,9,55,0
dd89f3ca-8a86-11ef-9caf-6045cb84ea6c,1,F,24,3,2,56,0,18,Chrome,Windows,Direct,2024-10-18 03:59:31.883104,Sao Paulo,Sao Paulo,0,13,0,0
ddf6679a-8a86-11ef-a6ad-6045cb84ea6c,0,M,28,31,1000,26,0,0,Chrome,macOS,Social media,2024-10-18 05:30:29.593853,Sao Paulo,Campinas,0,19,0,1
deada8e0-8a86-11ef-836f-6045cb84ea6c,1,M,23,55,56,78,0,0,Edge,Windows,Social media,2024-10-19 05:25:49.794836,Rio de Janeiro,Rio de Janeiro,1,9,8,1
dd0bab44-8a86-11ef-89dc-6045cb84ea6c,0,F,23,27,46,2,0,0,Opera,Windows,Search engine,2024-10-20 17:16:50.055492,Sao Paulo,Campinas,1,2,98,0
dee0e84c-8a86-11ef-b935-6045cb84ea6c,0,M,34,54,49,40,0,0,Edge,Android,Direct,2024-10-15 04:48:29.130694,Minas Gerais,Belo Horizonte,0,27,70,0
df75002b-8a86-11ef-b0cc-6045cb84ea6c,1,M,17,33,10,51,0,0,FireFox,Windows,Social media,2024-10-19 05:54:07.101236,Sao Paulo,Sao Paulo,0,31,42,0
df53c80f-8a86-11ef-b68a-6045cb84ea6c,0,M,18,14,17,57,3,0,Chrome,Android,Social media,2024-10-17 02:59:11.883529,Minas Gerais,Ouro Preto,1,34,75,0
dec0ed4b-8a86-11ef-8f69-6045cb84ea6c,0,M,27,51,56,82,0,0,Chrome,Android,Direct,2024-10-21 07:49:29.921105,Rio de Janeiro,Rio de Janeiro,0,54,97,0
dfac9a98-8a86-11ef-b0a3-6045cb84ea6c,0,M,27,27,43,11,7,0,Edge,Android,Social media,2024-10-18 06:46:25.465638,Sao Paulo,Campinas,1,31,57,0
dd59e309-8a86-11ef-99df-6045cb84ea6c,0,F,17,13,50,45,0,1,Chrome,Windows,Direct,2024-10-18 09:48:01.568102,Rio de Janeiro,Niteroi,0,55,40,0
dfae21b2-8a86-11ef-85ae-6045cb84ea6c,1,M,18,37,26,3,0,0,Chrome,Windows,Social media,2024-10-21 05:08:24.475651,Sao Paulo,Sao Paulo,1,52,76,0
ddf66770-8a86-11ef-93a2-6045cb84ea6c,1,M,31,26,43,76,0,2,FireFox,IOS,Search engine,2024-10-20 07:36:40.593853,Sao Paulo,Santos,0,58,79,0
dd580e29-8a86-11ef-b253-6045cb84ea6c,0,F,34,10,28,71,0,0,Edge,IOS,Search engine,2024-10-19 04:38:36.556097,Sao Paulo,Campinas,1,7,78,0
df944b6f-8a86-11ef-91f9-6045cb84ea6c,1,M,33,1243,22,65,0,9,Edge,Windows,Social media,2024-10-18 15:11:47.306325,Sao Paulo,Santos,0,53,67,0
ded3de36-8a86-11ef-af1c-6045cb84ea6c,1,M,21,15,48,88,0,14,Edge,macOS,Social media,2024-10-15 06:22:35.045239,Rio de Janeiro,Niteroi,1,12,81,0
dee830bf-8a86-11ef-90da-6045cb84ea6c,0,M,23,14,3,32,0,0,FireFox,Windows,Social media,2024-10-16 05:02:03.178424,Sao Paulo,Campinas,1,27,97,0
df2f9486-8a86-11ef-b0e2-6045cb84ea6c,0,M,25,10,20,63,0,0,FireFox,Windows,Direct,2024-10-18 06:10:05.646283,Minas Gerais,Ouro Preto,0,45,34,0
dea3fd73-8a86-11ef-be51-6045cb84ea6c,0,M,33,4,44,9,0,0,Chrome,Windows,Search engine,2024-10-18 06:54:27.731465,Sao Paulo,Santos,0,52,46,0
df407a23-8a86-11ef-9161-6045cb84ea6c,1,M,16,43,16,50,0,0,FireFox,Android,Social media,2024-10-18 22:34:57.757020,Rio de Janeiro,Rio de Janeiro,1,10,90,0
dee35af8-8a86-11ef-9008-6045cb84ea6c,0,M,30,47,40,83,0,0,Chrome,Android,Direct,2024-10-17 10:40:19.146737,Sao Paulo,Sao Paulo,0,35,47,0
df162757-8a86-11ef-b87d-6045cb84ea6c,0,M,16,51,14,54,0,0,Chrome,Windows,Direct,2024-10-18 02:21:16.479648,Sao Paulo,Sao Paulo,0,45,76,0
df052045-8a86-11ef-9db5-6045cb84ea6c,0,M,25,30,7,0,0,0,Edge,IOS,Social media,2024-10-18 04:53:19.368056,Sao Paulo,Campinas,1,5,78,0
de70a28f-8a86-11ef-b2f5-6045cb84ea6c,0,M,30,36,22,58,0,0,Chrome,Windows,Social media,2024-10-17 17:13:02.394902,Sao Paulo,Santos,1,22,48,0
df42d7da-8a86-11ef-bd3f-6045cb84ea6c,1,M,19,46,41,29,0,0,Chrome,Windows,Social media,2024-10-16 04:46:53.772525,Rio de Janeiro,Niteroi,0,49,31,0
