session_id,logged,gender,age,page_view_time,session_duration_minutes,page_scroll_depth,frustration_count,browser,operating_system,referal_source,date,state,city,contacted
6c2c60a4-7dd7-11ef-b53f-6045cb84ea6c,1,M,20,44,86,29,0,Edge,Windows,Search engine,2024-09-27 01:42:48.806300,Sao Paulo,Sao Paulo,0
6a153159-7dd7-11ef-b914-6045cb84ea6c,0,F,22,55,77,0,6,Chrome,macOS,Social media,2024-09-29 05:33:43.298914,Minas Gerais,Uberlandia,1
6b46fb8d-7dd7-11ef-be9c-6045cb84ea6c,0,M,18,1,15,89,0,FireFox,Android,Social media,2024-09-29 00:13:40.302938,Rio de Janeiro,Niteroi,0
6aed0733-7dd7-11ef-864c-6045cb84ea6c,1,M,16,26,14,72,0,FireFox,Android,Social media,2024-09-27 14:51:31.713413,Minas Gerais,Belo Horizonte,0
6be99fcb-7dd7-11ef-a01b-6045cb84ea6c,1,M,24,45,44,84,0,Edge,Windows,Search engine,2024-09-30 04:41:59.368823,Sao Paulo,Santos,0
6a778fa7-7dd7-11ef-80df-6045cb84ea6c,1,F,28,1260,38,84,0,Chrome,Windows,Social media,2024-09-27 02:41:59.944581,Sao Paulo,Campinas,0
69a95359-7dd7-11ef-a22f-6045cb84ea6c,0,F,33,10,11,26,0,FireFox,Windows,Social media,2024-09-26 22:22:49.591996,Sao Paulo,Campinas,1
6c068ec5-7dd7-11ef-b59f-6045cb84ea6c,0,M,20,50,52,64,2,FireFox,Windows,Social media,2024-09-25 03:17:56.558441,Rio de Janeiro,Niteroi,0
6a323431-7dd7-11ef-9fb3-6045cb84ea6c,1,F,21,28,48,90,0,Chrome,Windows,Search engine,2024-09-27 00:28:56.489041,Sao Paulo,Sao Paulo,0
6a009048-7dd7-11ef-8493-6045cb84ea6c,1,F,25,32,64,32,0,Edge,Android,Social media,2024-09-27 03:40:43.163719,Sao Paulo,Campinas,0
6a669fb6-7dd7-11ef-97ce-6045cb84ea6c,1,F,18,23,61,35,0,Opera,Android,Search engine,2024-09-26 20:44:07.832581,Rio de Janeiro,Niteroi,1
6af60c5a-7dd7-11ef-840f-6045cb84ea6c,0,M,17,54,80,88,0,Edge,Windows,Social media,2024-09-28 03:43:00.772527,Rio de Janeiro,Rio de Janeiro,0
6a7b3932-7dd7-11ef-b7f1-6045cb84ea6c,0,F,28,43,79,27,0,Edge,Windows,Social media,2024-09-27 03:45:44.967582,Sao Paulo,Sao Paulo,0
6ae49b84-7dd7-11ef-befe-6045cb84ea6c,1,M,31,4,45,18,0,Edge,macOS,Social media,2024-09-26 02:51:42.658227,Sao Paulo,Campinas,1
69db696e-7dd7-11ef-a890-6045cb84ea6c,0,F,34,7,24,65,0,Edge,IOS,Social media,2024-09-27 00:00:22.920241,Sao Paulo,Santos,0
69d2cc87-7dd7-11ef-8129-6045cb84ea6c,1,F,18,18,43,54,0,Chrome,macOS,Social media,2024-09-27 04:35:39.863795,Sao Paulo,Santos,0
6c33994e-7dd7-11ef-8937-6045cb84ea6c,1,M,32,7,54,83,0,Edge,macOS,Social media,2024-09-27 02:32:31.853623,Rio de Janeiro,Rio de Janeiro,0
6a0d1828-7dd7-11ef-aa9b-6045cb84ea6c,0,F,32,33,79,49,0,Chrome,Windows,Social media,2024-09-24 02:23:17.245840,Sao Paulo,Sao Paulo,0
6b274e65-7dd7-11ef-ad81-6045cb84ea6c,0,M,27,13,23,41,0,Chrome,Android,Social media,2024-09-30 00:18:40.095344,Sao Paulo,Campinas,1
6b828771-7dd7-11ef-856f-6045cb84ea6c,0,M,25,32,64,38,0,Chrome,Windows,Social media,2024-09-30 02:35:50.693178,Sao Paulo,Santos,0
69675249-7dd7-11ef-808b-6045cb84ea6c,1,F,27,56,53,73,0,FireFox,Windows,Search engine,2024-09-30 02:10:32.159430,Sao Paulo,Sao Paulo,0
6b5bb778-7dd7-11ef-b06e-6045cb84ea6c,1,M,28,36,61,28,0,FireFox,Windows,Social media,2024-09-23 23:30:20.438820,Sao Paulo,Santos,0
6bb77f94-7dd7-11ef-88ad-6045cb84ea6c,0,M,33,5,31,25,0,FireFox,IOS,Social media,2024-09-27 03:54:52.040319,Rio de Janeiro,Rio de Janeiro,0
6a82651d-7dd7-11ef-a754-6045cb84ea6c,0,F,18,10,54,69,0,Chrome,Windows,Social media,2024-09-27 03:34:03.014582,Minas Gerais,Ouro Preto,0
6b90f933-7dd7-11ef-b0a7-6045cb84ea6c,0,M,16,1018,9,61,0,Edge,IOS,Social media,2024-09-27 02:27:24.787840,Rio de Janeiro,Petropolis,1
6a7a27ba-7dd7-11ef-adee-6045cb84ea6c,1,F,20,53,44,29,3,FireFox,Windows,Social media,2024-09-26 22:08:34.961583,Sao Paulo,Santos,1
6c1fa5a1-7dd7-11ef-bed0-6045cb84ea6c,1,M,20,21,58,19,2,FireFox,IOS,Social media,2024-09-26 08:02:41.722870,Rio de Janeiro,Niteroi,1
696d3fb2-7dd7-11ef-bc08-6045cb84ea6c,0,F,17,1,10,7,0,Chrome,macOS,Social media,2024-09-28 02:25:59.198276,Rio de Janeiro,Niteroi,1
6be4b97f-7dd7-11ef-86fa-6045cb84ea6c,1,M,23,2195,18,51,19,Chrome,Windows,Social media,2024-09-28 02:59:11.336716,Sao Paulo,Sao Paulo,0
6b95cdca-7dd7-11ef-a9ac-6045cb84ea6c,1,M,34,4,85,93,1,Edge,Windows,Social media,2024-09-29 03:17:23.819500,Rio de Janeiro,Rio de Janeiro,0
6be99fc6-7dd7-11ef-b7ca-6045cb84ea6c,0,M,22,46,79,51,19,Chrome,Android,Social media,2024-09-27 01:47:44.368823,Sao Paulo,Campinas,0
6b1da4ae-7dd7-11ef-ab0f-6045cb84ea6c,1,M,27,24,57,90,0,Chrome,Windows,Search engine,2024-09-26 01:01:13.032015,Rio de Janeiro,Rio de Janeiro,0
6bc68cce-7dd7-11ef-987f-6045cb84ea6c,1,M,21,19,57,52,0,Chrome,Windows,Social media,2024-09-26 06:17:19.138964,Sao Paulo,Sao Paulo,0
6af09f8c-7dd7-11ef-9c95-6045cb84ea6c,0,M,33,25,65,66,0,FireFox,Windows,Direct,2024-09-27 05:14:43.736973,Sao Paulo,Campinas,0
6af34d5e-7dd7-11ef-9155-6045cb84ea6c,0,M,21,58,12,72,0,Edge,macOS,Social media,2024-09-29 22:36:56.754531,Minas Gerais,Uberlandia,0
696f89c5-7dd7-11ef-8893-6045cb84ea6c,1,F,27,28,52,11,0,Chrome,Windows,Social media,2024-09-29 00:31:39.213280,Sao Paulo,Sao Paulo,1
697e6d4b-7dd7-11ef-95be-6045cb84ea6c,0,F,27,40,74,40,0,FireFox,Android,Social media,2024-09-27 04:15:00.310852,Sao Paulo,Santos,0
69f927f8-7dd7-11ef-817e-6045cb84ea6c,1,F,34,53,85,39,0,Chrome,macOS,Direct,2024-09-27 05:19:46.115173,Sao Paulo,Santos,0
69a2eadb-7dd7-11ef-a248-6045cb84ea6c,0,F,24,50,24,8,0,Chrome,Windows,Search engine,2024-09-27 01:23:30.550996,Minas Gerais,Belo Horizonte,1
6c101850-7dd7-11ef-98c2-6045cb84ea6c,0,M,34,59,66,30,0,Chrome,Windows,Social media,2024-09-27 06:22:48.620947,Sao Paulo,Santos,0
6c3ad13a-7dd7-11ef-9940-6045cb84ea6c,0,M,22,33,47,29,0,Edge,macOS,Search engine,2024-09-27 01:21:01.900932,Sao Paulo,Campinas,1
69a61f09-7dd7-11ef-bf2c-6045cb84ea6c,0,F,20,18,70,11,0,Chrome,Windows,Direct,2024-09-27 05:25:23.570996,Minas Gerais,Belo Horizonte,1
6bee64c8-7dd7-11ef-8f57-6045cb84ea6c,0,M,27,40,32,81,0,Chrome,Windows,Social media,2024-09-27 05:50:58.400081,Rio de Janeiro,Niteroi,0
6bd5706e-7dd7-11ef-9521-6045cb84ea6c,0,M,18,43,10,38,1,Edge,Windows,Social media,2024-09-29 00:51:54.236541,Sao Paulo,Campinas,1
6a6937c7-7dd7-11ef-a1b7-6045cb84ea6c,1,F,24,44,35,32,0,Chrome,Windows,Social media,2024-09-27 01:16:03.849581,Sao Paulo,Sao Paulo,1
6bec0283-7dd7-11ef-a943-6045cb84ea6c,0,M,33,34,84,77,0,Opera,Windows,Social media,2024-09-28 02:50:13.384456,Minas Gerais,Belo Horizonte,0
6bc11acd-7dd7-11ef-af5e-6045cb84ea6c,1,M,19,40,47,77,0,FireFox,Windows,Social media,2024-09-27 02:58:56.103276,Sao Paulo,Sao Paulo,0
69c6bff2-7dd7-11ef-876a-6045cb84ea6c,0,F,21,24,9,10,0,Edge,Windows,Social media,2024-09-29 02:38:39.784827,Rio de Janeiro,Rio de Janeiro,1
6a7804e7-7dd7-11ef-b250-6045cb84ea6c,0,F,32,27,83,36,20,Edge,Windows,Search engine,2024-09-27 03:51:29.946583,Sao Paulo,Sao Paulo,0
6a146e06-7dd7-11ef-aa4e-6045cb84ea6c,1,F,33,42,13,24,19,Chrome,Windows,Search engine,2024-09-26 23:41:07.293914,Sao Paulo,Sao Paulo,0
69efc611-7dd7-11ef-8d69-6045cb84ea6c,0,F,30,50,43,79,18,Chrome,macOS,Social media,2024-09-27 02:22:40.053683,Rio de Janeiro,Niteroi,0
6bff36af-7dd7-11ef-ba44-6045cb84ea6c,0,M,33,35,15,43,0,Chrome,Windows,Social media,2024-09-26 22:31:34.510314,Rio de Janeiro,Petropolis,0
6b530858-7dd7-11ef-889d-6045cb84ea6c,0,M,33,24,38,97,0,FireFox,Windows,Search engine,2024-09-30 04:02:07.381905,Rio de Janeiro,Rio de Janeiro,0
6a887f9b-7dd7-11ef-9108-6045cb84ea6c,0,F,20,53,7,10,0,Edge,IOS,Social media,2024-09-30 02:20:43.054581,Sao Paulo,Campinas,1
6b495dec-7dd7-11ef-a396-6045cb84ea6c,0,M,31,2,89,85,0,FireFox,Android,Direct,2024-09-27 23:16:29.318563,Minas Gerais,Belo Horizonte,0
6c20aaf1-7dd7-11ef-be74-6045cb84ea6c,0,M,28,17,62,39,0,Chrome,Windows,Social media,2024-09-28 01:11:48.729559,Rio de Janeiro,Rio de Janeiro,0
6b935b75-7dd7-11ef-9e30-6045cb84ea6c,0,M,28,46,79,14,0,Edge,Windows,Social media,2024-09-27 00:29:34.803465,Minas Gerais,Belo Horizonte,0
6980cf8e-7dd7-11ef-942a-6045cb84ea6c,0,F,22,30,71,58,0,Edge,Windows,Social media,2024-09-29 04:39:09.326476,Sao Paulo,Sao Paulo,0
6b24ec38-7dd7-11ef-9e93-6045cb84ea6c,1,M,27,11,37,51,0,FireFox,Windows,Social media,2024-09-24 22:27:54.079720,Rio de Janeiro,Niteroi,0
6bb9f371-7dd7-11ef-bca5-6045cb84ea6c,1,M,33,37,51,13,0,Opera,Windows,Social media,2024-09-28 01:27:42.056394,Minas Gerais,Uberlandia,0
6c05b7ab-7dd7-11ef-b5ac-6045cb84ea6c,1,M,30,1,9,23,0,FireFox,Windows,Social media,2024-09-27 00:40:17.552937,Sao Paulo,Sao Paulo,1
6bd7f686-7dd7-11ef-9e1b-6045cb84ea6c,0,M,17,19,61,37,0,FireFox,macOS,Search engine,2024-09-27 05:18:37.253081,Sao Paulo,Sao Paulo,1
69d2cc86-7dd7-11ef-94c8-6045cb84ea6c,1,F,23,38,58,71,0,Edge,Windows,Social media,2024-09-27 00:10:58.863795,Rio de Janeiro,Petropolis,0
69e653e7-7dd7-11ef-8a69-6045cb84ea6c,1,F,21,55,89,9,0,FireFox,Android,Social media,2024-09-27 08:55:04.991779,Sao Paulo,Sao Paulo,1
69b5defb-7dd7-11ef-8520-6045cb84ea6c,1,F,17,2124,0,82,0,Chrome,Windows,Direct,2024-09-27 00:04:32.674209,Sao Paulo,Campinas,0
6a8460e5-7dd7-11ef-9151-6045cb84ea6c,0,F,25,10,9,33,0,FireFox,Android,Social media,2024-09-25 22:10:45.027581,Rio de Janeiro,Niteroi,1
6b68ae9e-7dd7-11ef-afd3-6045cb84ea6c,1,M,27,10,88,37,1,Chrome,Windows,Direct,2024-09-27 14:08:36.523791,Rio de Janeiro,Rio de Janeiro,0
6963f09a-7dd7-11ef-9cfd-6045cb84ea6c,1,F,17,4,46,42,0,Chrome,Android,Social media,2024-09-27 05:05:24.137269,Minas Gerais,Uberlandia,1
69fe946f-7dd7-11ef-89f1-6045cb84ea6c,1,F,22,7,64,92,0,Chrome,Android,Social media,2024-09-24 05:41:02.150718,Sao Paulo,Campinas,0
6b53083b-7dd7-11ef-9256-6045cb84ea6c,0,M,19,42,56,69,0,Edge,Windows,Social media,2024-09-27 13:16:56.381905,Rio de Janeiro,Petropolis,0
6af6818d-7dd7-11ef-b4ff-6045cb84ea6c,1,M,16,8,27,79,0,Edge,IOS,Social media,2024-09-27 03:27:34.775527,Sao Paulo,Campinas,0
6bc50524-7dd7-11ef-9dd0-6045cb84ea6c,0,M,16,55,48,71,0,Edge,Android,Social media,2024-09-25 06:07:26.134960,Sao Paulo,Sao Paulo,0
6b141b34-7dd7-11ef-8039-6045cb84ea6c,0,M,33,8,67,63,0,Edge,Android,Social media,2024-09-28 19:52:16.969515,Rio de Janeiro,Petropolis,0
6a85996f-7dd7-11ef-aba4-6045cb84ea6c,0,F,16,35,38,30,0,Chrome,Windows,Social media,2024-09-25 23:56:46.035582,Minas Gerais,Uberlandia,1
6c01a948-7dd7-11ef-8895-6045cb84ea6c,1,M,30,37,28,34,0,Chrome,Android,Direct,2024-09-29 23:04:56.526353,Rio de Janeiro,Rio de Janeiro,0
6c1c4a61-7dd7-11ef-b603-6045cb84ea6c,0,M,33,55,44,45,0,Chrome,macOS,Social media,2024-09-24 04:44:17.701870,Minas Gerais,Uberlandia,0
6a2b6733-7dd7-11ef-b28b-6045cb84ea6c,1,F,30,10,82,86,0,Chrome,Windows,Social media,2024-09-27 05:45:03.444472,Rio de Janeiro,Niteroi,0
6c29fe60-7dd7-11ef-9dd7-6045cb84ea6c,1,M,27,44,28,89,0,Chrome,macOS,Social media,2024-09-28 01:18:05.790676,Rio de Janeiro,Rio de Janeiro,0
6c0db610-7dd7-11ef-bb0c-6045cb84ea6c,1,M,23,6,81,77,11,Chrome,Android,Social media,2024-09-27 02:51:12.605323,Rio de Janeiro,Petropolis,0
69cb848e-7dd7-11ef-9f4a-6045cb84ea6c,1,F,27,2,1,30,0,Chrome,Android,Social media,2024-09-30 05:22:11.816077,Rio de Janeiro,Petropolis,1
6ae278a7-7dd7-11ef-9276-6045cb84ea6c,0,M,17,0,84,39,10,FireFox,Windows,Social media,2024-09-28 02:16:55.644227,Rio de Janeiro,Petropolis,0
6a8487fe-7dd7-11ef-899e-6045cb84ea6c,0,F,17,15,75,20,0,Chrome,IOS,Social media,2024-09-27 04:42:52.028582,Sao Paulo,Sao Paulo,1
6aed0732-7dd7-11ef-9325-6045cb84ea6c,1,M,18,1583,82,74,2,Edge,IOS,Search engine,2024-09-29 08:06:59.713413,Sao Paulo,Santos,0
6a2d0410-7dd7-11ef-ac93-6045cb84ea6c,0,F,25,8,26,24,0,FireFox,Windows,Search engine,2024-09-27 00:48:44.455041,Minas Gerais,Uberlandia,1
6b167da1-7dd7-11ef-b81c-6045cb84ea6c,0,M,25,48,30,16,0,Chrome,Android,Social media,2024-09-27 07:13:20.985139,Rio de Janeiro,Niteroi,1
6bd7f68f-7dd7-11ef-afa1-6045cb84ea6c,0,M,20,32,44,76,17,Chrome,macOS,Social media,2024-09-27 05:20:16.253081,Sao Paulo,Sao Paulo,0
6af5490c-7dd7-11ef-a3d4-6045cb84ea6c,0,M,17,55,87,64,0,Chrome,Windows,Social media,2024-09-28 01:22:30.767527,Minas Gerais,Belo Horizonte,0
6bb51d13-7dd7-11ef-93ba-6045cb84ea6c,0,M,27,52,67,29,0,Edge,Windows,Search engine,2024-09-25 03:16:19.024692,Sao Paulo,Campinas,0
6c3ad139-7dd7-11ef-a76a-6045cb84ea6c,1,M,25,59,84,30,0,Edge,Android,Social media,2024-09-27 02:10:55.900932,Sao Paulo,Campinas,0
6a5cdbc1-7dd7-11ef-b5cd-6045cb84ea6c,1,F,28,47,28,39,0,Edge,IOS,Social media,2024-09-27 03:13:52.769582,Rio de Janeiro,Petropolis,0
6badf61d-7dd7-11ef-8de6-6045cb84ea6c,0,M,33,9,46,63,5,Edge,Windows,Social media,2024-09-27 15:05:34.977818,Rio de Janeiro,Rio de Janeiro,0
6b74aadd-7dd7-11ef-853e-6045cb84ea6c,1,M,16,39,26,87,0,FireFox,macOS,Search engine,2024-09-26 11:32:54.602337,Minas Gerais,Uberlandia,0
6c253971-7dd7-11ef-b80b-6045cb84ea6c,0,M,19,24,37,34,0,Edge,Windows,Direct,2024-09-27 02:45:50.759418,Minas Gerais,Uberlandia,1
6c29fe5d-7dd7-11ef-bfe8-6045cb84ea6c,1,M,20,41,16,2,0,Edge,Windows,Direct,2024-09-27 04:19:44.790676,Sao Paulo,Sao Paulo,1
6a874757-7dd7-11ef-af17-6045cb84ea6c,0,F,17,37,9,63,6,FireFox,Windows,Search engine,2024-09-25 04:21:05.046587,Rio de Janeiro,Petropolis,0
6a642ebf-7dd7-11ef-a225-6045cb84ea6c,1,F,20,6,0,68,0,Opera,Android,Social media,2024-09-27 18:01:34.816582,Minas Gerais,Ouro Preto,1
6a854b51-7dd7-11ef-995a-6045cb84ea6c,0,F,27,55,18,30,0,Chrome,Windows,Social media,2024-09-27 05:04:56.033582,Rio de Janeiro,Rio de Janeiro,1
6a8b3eb7-7dd7-11ef-9523-6045cb84ea6c,1,F,34,40,50,18,5,Chrome,Windows,Social media,2024-09-26 18:12:41.072581,Sao Paulo,Santos,0
6a24144b-7dd7-11ef-b0ab-6045cb84ea6c,1,F,28,9,1,82,0,Edge,Android,Direct,2024-09-27 02:13:22.396474,Rio de Janeiro,Petropolis,0
6b95cdde-7dd7-11ef-a112-6045cb84ea6c,0,M,34,34,76,93,0,FireFox,Windows,Social media,2024-09-27 05:15:12.819500,Rio de Janeiro,Niteroi,0
6ae97d85-7dd7-11ef-b213-6045cb84ea6c,0,M,18,36,38,20,0,Edge,Windows,Social media,2024-09-27 03:16:04.690227,Minas Gerais,Belo Horizonte,1
6a717525-7dd7-11ef-9478-6045cb84ea6c,0,F,31,1097,17,34,0,Chrome,Windows,Social media,2024-09-29 03:01:54.903581,Minas Gerais,Ouro Preto,1
69c0ffcb-7dd7-11ef-812c-6045cb84ea6c,1,F,31,36,16,94,0,Edge,Windows,Social media,2024-09-27 01:00:45.747142,Minas Gerais,Belo Horizonte,0
6b61776d-7dd7-11ef-ab90-6045cb84ea6c,1,M,26,23,33,16,0,Edge,Windows,Social media,2024-09-30 02:49:29.476502,Rio de Janeiro,Niteroi,1
6ba1e980-7dd7-11ef-8e32-6045cb84ea6c,1,M,23,14,85,21,11,Edge,IOS,Social media,2024-09-27 06:26:13.898851,Sao Paulo,Campinas,0
6a1187e2-7dd7-11ef-93f7-6045cb84ea6c,0,F,20,1,57,21,0,Chrome,macOS,Social media,2024-09-25 04:28:29.275915,Sao Paulo,Campinas,1
6bd185aa-7dd7-11ef-a65f-6045cb84ea6c,1,M,28,11,51,46,0,Edge,Windows,Social media,2024-09-27 02:29:48.210871,Sao Paulo,Campinas,0
6b95cdba-7dd7-11ef-8ee4-6045cb84ea6c,0,M,25,845,32,44,0,Edge,IOS,Social media,2024-09-27 00:38:11.819500,Sao Paulo,Santos,0
6c29fe78-7dd7-11ef-91eb-6045cb84ea6c,0,M,30,30,28,12,0,Chrome,Windows,Social media,2024-09-27 02:01:24.790676,Rio de Janeiro,Niteroi,1
6c14e12f-7dd7-11ef-94b0-6045cb84ea6c,0,M,23,1,38,86,0,Chrome,Android,Search engine,2024-09-27 04:37:46.652305,Minas Gerais,Belo Horizonte,0
6acbc930-7dd7-11ef-a1cd-6045cb84ea6c,0,F,31,9,87,88,0,FireFox,IOS,Search engine,2024-09-30 01:20:50.495553,Sao Paulo,Campinas,0
6a1aaf96-7dd7-11ef-bbf8-6045cb84ea6c,1,F,23,25,36,73,0,Chrome,Windows,Social media,2024-09-29 01:16:14.334914,Sao Paulo,Campinas,0
6ba1e97c-7dd7-11ef-932a-6045cb84ea6c,0,M,33,16,53,99,0,Edge,Windows,Social media,2024-09-27 03:00:58.898851,Minas Gerais,Ouro Preto,0
6ac60a31-7dd7-11ef-96ad-6045cb84ea6c,0,F,27,40,42,37,0,Chrome,Windows,Social media,2024-09-27 12:24:32.457899,Minas Gerais,Belo Horizonte,0
6a5adfe3-7dd7-11ef-bfb5-6045cb84ea6c,1,F,28,47,62,18,0,Chrome,Windows,Social media,2024-09-27 02:27:24.755581,Rio de Janeiro,Niteroi,0
6b95cdc4-7dd7-11ef-9795-6045cb84ea6c,1,M,19,38,0,35,0,Chrome,Windows,Social media,2024-09-26 23:27:16.819500,Minas Gerais,Ouro Preto,1
6a04d5f5-7dd7-11ef-8a90-6045cb84ea6c,0,F,34,24,0,14,2,FireFox,Windows,Social media,2024-09-27 02:45:21.192717,Minas Gerais,Ouro Preto,1
6c128300-7dd7-11ef-ae0b-6045cb84ea6c,0,M,17,25,42,66,22,Edge,Android,Social media,2024-09-27 08:15:09.636785,Sao Paulo,Sao Paulo,0
6a94b493-7dd7-11ef-b275-6045cb84ea6c,0,F,20,14,76,36,0,Edge,Android,Direct,2024-09-28 02:46:49.134581,Sao Paulo,Campinas,0
6a91f584-7dd7-11ef-bebd-6045cb84ea6c,0,F,21,9,6,2,0,Chrome,Windows,Social media,2024-09-25 14:49:35.116582,Rio de Janeiro,Niteroi,1
69c92231-7dd7-11ef-9550-6045cb84ea6c,0,F,34,50,86,18,0,Chrome,Windows,Search engine,2024-09-27 03:45:24.800452,Minas Gerais,Belo Horizonte,0
6a98fa6e-7dd7-11ef-9aec-6045cb84ea6c,1,F,30,0,86,26,16,Edge,Windows,Social media,2024-09-29 01:23:07.163584,Rio de Janeiro,Petropolis,0
6a5fe8ff-7dd7-11ef-b8a8-6045cb84ea6c,1,F,19,54,17,14,0,Edge,Android,Social media,2024-09-24 07:25:40.788582,Minas Gerais,Uberlandia,1
6a149528-7dd7-11ef-940d-6045cb84ea6c,0,F,29,24,44,96,0,FireFox,Windows,Social media,2024-09-27 02:36:47.294916,Sao Paulo,Sao Paulo,0
6b011295-7dd7-11ef-b008-6045cb84ea6c,0,M,23,53,84,6,0,Chrome,Windows,Social media,2024-09-27 01:11:02.844776,Rio de Janeiro,Petropolis,1
6985b598-7dd7-11ef-b61f-6045cb84ea6c,1,F,20,22,10,29,0,Chrome,Windows,Social media,2024-09-27 09:41:52.358581,Rio de Janeiro,Niteroi,1
6a221870-7dd7-11ef-8112-6045cb84ea6c,1,F,23,48,49,90,0,FireFox,Android,Social media,2024-09-30 01:52:57.383473,Rio de Janeiro,Rio de Janeiro,0
6b72488e-7dd7-11ef-8b85-6045cb84ea6c,0,M,34,13,8,23,0,Opera,Windows,Social media,2024-09-30 02:10:19.586712,Rio de Janeiro,Rio de Janeiro,1
6c0b53c2-7dd7-11ef-b218-6045cb84ea6c,0,M,30,49,37,92,0,Chrome,macOS,Social media,2024-09-30 05:06:38.589699,Minas Gerais,Belo Horizonte,0
6aa444ff-7dd7-11ef-bf9e-6045cb84ea6c,1,F,20,54,70,94,0,FireFox,Windows,Social media,2024-09-26 21:54:21.236582,Sao Paulo,Sao Paulo,0
69a9a17a-7dd7-11ef-9be5-6045cb84ea6c,0,F,31,49,53,66,0,Chrome,Windows,Social media,2024-09-27 03:10:56.593996,Sao Paulo,Sao Paulo,0
6b2e9750-7dd7-11ef-8ab0-6045cb84ea6c,0,M,34,12,88,18,0,Chrome,Windows,Social media,2024-09-24 23:56:22.143086,Rio de Janeiro,Niteroi,0
6a017aa5-7dd7-11ef-8bf5-6045cb84ea6c,0,F,17,34,76,44,3,Chrome,Windows,Social media,2024-09-30 01:10:53.170717,Rio de Janeiro,Petropolis,0
6965dedd-7dd7-11ef-967c-6045cb84ea6c,1,F,22,3,20,23,0,Chrome,Windows,Social media,2024-09-27 07:10:21.149921,Sao Paulo,Sao Paulo,1
69979b37-7dd7-11ef-be0f-6045cb84ea6c,1,F,33,15,82,35,0,Edge,Windows,Social media,2024-09-27 00:56:22.476870,Sao Paulo,Santos,0
69b514c4-7dd7-11ef-92e7-6045cb84ea6c,0,F,29,16,24,55,0,Chrome,Windows,Social media,2024-09-27 01:32:48.669037,Rio de Janeiro,Niteroi,0
6b68aec9-7dd7-11ef-ae9f-6045cb84ea6c,0,M,22,23,6,85,0,Opera,Android,Search engine,2024-09-27 03:48:41.523791,Rio de Janeiro,Niteroi,0
697c0adb-7dd7-11ef-9c23-6045cb84ea6c,0,F,22,10,55,2,0,Chrome,Windows,Direct,2024-09-27 02:04:03.295225,Rio de Janeiro,Petropolis,1
6b9d14b2-7dd7-11ef-882c-6045cb84ea6c,1,M,23,1082,70,10,0,FireFox,Windows,Social media,2024-09-27 06:08:28.867190,Rio de Janeiro,Rio de Janeiro,1
6be99fc0-7dd7-11ef-aa30-6045cb84ea6c,1,M,28,50,87,66,0,Chrome,Windows,Social media,2024-09-27 07:10:35.368823,Sao Paulo,Campinas,0
6a413d5e-7dd7-11ef-8f76-6045cb84ea6c,1,F,34,53,0,53,0,Chrome,Windows,Social media,2024-09-29 03:41:24.587580,Sao Paulo,Sao Paulo,0
69959f98-7dd7-11ef-9ad1-6045cb84ea6c,0,F,27,57,40,2,0,FireFox,IOS,Social media,2024-09-27 00:19:24.462875,Sao Paulo,Santos,1
6c10185f-7dd7-11ef-aaff-6045cb84ea6c,1,M,34,57,16,40,3,Chrome,Windows,Social media,2024-09-30 03:01:01.620947,Sao Paulo,Campinas,0
6a857260-7dd7-11ef-80eb-6045cb84ea6c,0,F,24,50,49,97,0,Edge,Windows,Social media,2024-09-26 04:29:30.034582,Rio de Janeiro,Niteroi,0
6b61776e-7dd7-11ef-ad7e-6045cb84ea6c,0,M,23,25,39,2,0,Edge,Windows,Social media,2024-09-27 02:47:24.476502,Sao Paulo,Santos,1
6b8c341e-7dd7-11ef-b547-6045cb84ea6c,0,M,31,2,10,39,0,FireFox,Android,Direct,2024-09-27 03:14:51.756584,Minas Gerais,Ouro Preto,0
6bb9f397-7dd7-11ef-86b5-6045cb84ea6c,1,M,28,31,66,73,0,Edge,macOS,Direct,2024-09-28 02:25:35.056394,Minas Gerais,Belo Horizonte,0
6ad09efd-7dd7-11ef-ad82-6045cb84ea6c,1,F,16,20,52,76,10,Edge,macOS,Social media,2024-09-24 01:41:51.527242,Rio de Janeiro,Niteroi,0
698aaf38-7dd7-11ef-8930-6045cb84ea6c,0,F,28,0,55,38,0,Chrome,IOS,Direct,2024-09-27 03:50:52.391186,Rio de Janeiro,Petropolis,0
69b83c98-7dd7-11ef-b3f5-6045cb84ea6c,0,F,22,43,52,61,3,FireFox,Android,Social media,2024-09-28 02:34:33.689716,Sao Paulo,Santos,0
6a5a91c5-7dd7-11ef-afdd-6045cb84ea6c,1,F,18,2185,21,64,1,Chrome,macOS,Social media,2024-09-24 15:20:46.754581,Sao Paulo,Santos,0
6a492cae-7dd7-11ef-9ad3-6045cb84ea6c,1,F,20,43,10,95,0,Chrome,Windows,Social media,2024-09-27 08:12:11.639582,Minas Gerais,Uberlandia,0
6b317523-7dd7-11ef-9b67-6045cb84ea6c,0,M,30,5,73,29,0,FireFox,Windows,Social media,2024-09-24 04:36:24.161871,Sao Paulo,Sao Paulo,0
6c175371-7dd7-11ef-a7cc-6045cb84ea6c,1,M,28,23,22,75,0,Chrome,IOS,Social media,2024-09-28 16:07:46.668333,Sao Paulo,Santos,0
6a701597-7dd7-11ef-a6b9-6045cb84ea6c,0,F,22,53,1,94,0,Chrome,IOS,Social media,2024-09-28 03:28:35.895584,Minas Gerais,Ouro Preto,0
